latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
44.39407,20.23071,328.4,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,283.9,2,D
44.60071,21.36822,336.2,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,286.7,4,D
44.54013,21.00078,327.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,285.6,1.1,D
44.4043,20.22707,331.2,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,283.4,2.9,D
44.59597,21.27982,325.4,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,292.7,2.4,D
45.54411,27.90257,326.1,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,288.4,2.5,D
45.54777,27.90174,338.9,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,290.3,5.6,D
44.63382,21.33586,331.9,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,288.1,2.5,D
45.52064,27.52717,334.4,0.46,0.39,2018-10-18,1112,N,nominal,1.0NRT,292.1,3.7,D
44.48675,20.4211,333.6,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,283.1,2.7,D
44.59616,20.9762,328.3,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,288.9,3.3,D
45.64467,28.41064,331.3,0.5,0.41,2018-10-18,1112,N,nominal,1.0NRT,296.6,2.8,D
45.73723,29.07224,332,0.53,0.42,2018-10-18,1112,N,nominal,1.0NRT,295.9,2.9,D
45.73822,29.07093,335,0.53,0.42,2018-10-18,1112,N,nominal,1.0NRT,296.1,4.3,D
44.52337,20.25487,331.8,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,278.6,4,D
44.62904,20.80076,340.9,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,291,4.4,D
44.52729,20.23669,327.4,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,279.2,2.2,D
44.6324,20.79958,328.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,288.9,2.9,D
44.74781,21.44182,344.2,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,287.2,12.1,D
46.12756,33.38951,339.2,0.55,0.51,2018-10-18,1112,N,nominal,1.0NRT,296.1,10.1,D
46.13277,33.39625,340.5,0.55,0.51,2018-10-18,1112,N,nominal,1.0NRT,295.2,7.5,D
45.6634,27.80605,337.7,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,296.7,4.1,D
45.62917,27.47008,332.2,0.46,0.39,2018-10-18,1112,N,nominal,1.0NRT,297.7,3.9,D
45.62849,27.46419,341.9,0.46,0.39,2018-10-18,1112,N,nominal,1.0NRT,297.9,3.9,D
44.72195,21.12807,332,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,289.9,2.8,D
46.18091,33.39798,349,0.55,0.51,2018-10-18,1112,N,nominal,1.0NRT,297.4,12.1,D
46.18437,33.22939,329.3,0.54,0.51,2018-10-18,1112,N,nominal,1.0NRT,297.8,6.3,D
44.48627,19.65866,329,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,282.2,2.5,D
46.18028,33.39665,343.3,0.55,0.51,2018-10-18,1112,N,nominal,1.0NRT,298.2,8.3,D
44.78021,21.15842,326.6,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.7,1.8,D
46.18445,33.06966,340.5,0.54,0.5,2018-10-18,1112,N,nominal,1.0NRT,298.7,11.4,D
46.18401,33.06259,335.8,0.53,0.5,2018-10-18,1112,N,nominal,1.0NRT,296.7,5.9,D
45.67978,27.32937,335,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,298.8,5,D
46.18914,33.06907,340.7,0.54,0.5,2018-10-18,1112,N,nominal,1.0NRT,295.4,6.9,D
44.8106,21.08952,329.9,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.8,1.7,D
44.81394,21.08838,330.2,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293,2,D
44.54593,19.58764,334.3,0.44,0.39,2018-10-18,1112,N,nominal,1.0NRT,280.5,4.1,D
44.79823,20.91703,331.2,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.9,2.5,D
45.77816,27.74058,340.8,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,297.9,4.2,D
44.77878,20.74553,347.8,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,292.9,8.1,D
44.78214,20.74437,339.7,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.3,21.5,D
44.78124,20.73925,327.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,288.8,9,D
45.89747,28.41204,337.4,0.5,0.41,2018-10-18,1112,N,nominal,1.0NRT,298.5,4.9,D
45.81956,27.64885,337.9,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,300.6,3.1,D
46.39028,34.21794,341.3,0.61,0.53,2018-10-18,1112,N,nominal,1.0NRT,298.1,5.5,D
46.39526,34.21742,345.8,0.61,0.53,2018-10-18,1112,N,nominal,1.0NRT,296.1,5.5,D
45.82973,27.37714,337,0.46,0.39,2018-10-18,1112,N,nominal,1.0NRT,299.5,6.3,D
44.89907,20.804,325.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.5,2,D
46.46326,34.64342,334.2,0.32,0.55,2018-10-18,1112,N,nominal,1.0NRT,297.8,2.4,D
44.70953,19.73386,344.2,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,291.4,9.3,D
46.46577,34.64478,332.4,0.32,0.55,2018-10-18,1112,N,nominal,1.0NRT,297.1,1.6,D
45.90724,27.37592,338,0.46,0.39,2018-10-18,1112,N,nominal,1.0NRT,300.2,3.6,D
44.73388,19.57223,343.6,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,292.2,7.5,D
44.70028,19.2779,325.4,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,291,2.2,D
44.80361,19.80705,331,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,290.6,3.1,D
44.72278,19.37649,330,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,295.1,2.7,D
45.93754,27.35034,336,0.46,0.39,2018-10-18,1112,N,nominal,1.0NRT,299.3,2.7,D
44.74121,19.37552,327.5,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,293.3,1.9,D
44.81523,19.75104,339.6,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.9,6.2,D
44.77677,19.54468,328.1,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,294.1,1.5,D
44.82853,19.76343,336.3,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,296.1,4.5,D
45.00855,20.68226,334.9,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,289,4.3,D
44.93784,20.28389,328.6,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,294.5,2.1,D
45.00866,20.68505,331.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,290.2,2.7,D
44.93691,20.28728,331.9,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,293.6,3.5,D
44.78688,19.4448,329.7,0.44,0.39,2018-10-18,1112,N,nominal,1.0NRT,293.5,3.1,D
44.89978,20.02592,334.3,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,295,5.6,D
44.8988,20.02062,330.7,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.9,3.8,D
44.9051,19.99572,333,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.6,6.7,D
45.05722,20.59715,333.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.4,3.1,D
44.90255,19.74543,334.2,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,296.7,3.1,D
46.64543,34.81055,339.7,0.33,0.55,2018-10-18,1112,N,nominal,1.0NRT,298,5.2,D
45.05693,20.5754,325.6,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,293,1.1,D
44.87132,19.51902,338.2,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,296.5,6.3,D
46.19723,28.60825,331.2,0.51,0.41,2018-10-18,1112,N,nominal,1.0NRT,299.7,2.2,D
44.90751,19.63379,327.5,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,293.8,2,D
44.90671,19.57012,332.7,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,294.4,2.6,D
44.89551,19.51003,330.5,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.7,3.1,D
45.09597,20.5944,334.5,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.7,2.2,D
45.15015,20.78463,335.5,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,289.6,5.2,D
45.14835,20.77444,329.3,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,293,3.4,D
45.15349,20.78346,347.5,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.2,5.2,D
45.15259,20.77837,329.9,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,289.7,5.2,D
44.86887,19.23979,331.4,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,291,4.7,D
44.86457,19.21752,329.5,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,285,1.7,D
44.92324,19.48555,326.9,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,295,3.9,D
44.9222,19.48008,334.1,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,296.2,3.9,D
44.91002,19.39642,331.9,0.44,0.39,2018-10-18,1112,N,nominal,1.0NRT,295.4,5.7,D
46.58097,32.67053,356.7,0.52,0.5,2018-10-18,1112,N,nominal,1.0NRT,301.3,19.8,D
46.58559,32.66991,353.7,0.52,0.5,2018-10-18,1112,N,nominal,1.0NRT,294.6,12,D
45.21762,21.00845,327.1,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,296.1,2,D
45.03096,19.88504,339.3,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,293.4,5.1,D
45.12854,20.38224,337.2,0.42,0.37,2018-10-18,1112,N,nominal,1.0NRT,296.1,2.8,D
45.0368,19.87722,338.2,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,292.3,7.6,D
45.1319,20.38103,330.8,0.42,0.37,2018-10-18,1112,N,nominal,1.0NRT,293,2.8,D
44.93033,19.28818,325.1,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,288.7,2.1,D
44.92928,19.28262,329.2,0.45,0.39,2018-10-18,1112,N,nominal,1.0NRT,289.4,3,D
45.01471,19.67858,332.6,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,298,6.2,D
45.13795,20.33461,335.7,0.42,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.3,3.9,D
45.13702,20.3294,334.6,0.42,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.2,2.8,D
45.02015,19.68814,336.7,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,297.8,4.3,D
45.14039,20.3282,346.2,0.42,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.3,5.4,D
45.16475,20.42451,328.7,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.3,2.1,D
45.12089,20.17956,326.6,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,292,2.5,D
45.11994,20.17429,334,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,293.9,2.5,D
45.78039,24.205,340.4,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,294,4.3,D
45.25986,20.80298,336.7,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.9,3.5,D
45.26141,20.79163,331.2,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.5,2.9,D
45.77742,24.00131,345.3,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,297.7,11.4,D
45.4026,21.53055,331.6,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,293.9,2.5,D
45.15349,20.03075,325.6,0.42,0.38,2018-10-18,1112,N,nominal,1.0NRT,286.3,2.6,D
45.84966,24.29124,325.3,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,289.9,1.8,D
45.10393,19.54498,330.5,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.9,2.2,D
45.27217,20.44983,345.1,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,298.5,9,D
45.10738,19.54372,332.8,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,297.1,3.3,D
46.8526,33.81453,348.2,0.59,0.53,2018-10-18,1112,N,nominal,1.0NRT,300,9.7,D
45.1236,19.53201,330.6,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.9,4.7,D
45.12258,19.52653,331.9,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,296.8,4.7,D
46.8492,33.81569,338.2,0.59,0.53,2018-10-18,1112,N,nominal,1.0NRT,300,4.3,D
46.8541,33.81513,331.4,0.59,0.53,2018-10-18,1112,N,nominal,1.0NRT,298.7,6.1,D
46.03537,24.7241,335.1,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.9,2.9,D
46.0387,24.72315,331.4,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.3,3.4,D
45.49695,21.15264,333.7,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,298.1,3.8,D
45.52971,21.2423,341.9,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,299,7.6,D
45.22226,19.5106,331.1,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.6,2.5,D
45.58756,21.43123,335.3,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,294.1,4.4,D
46.62361,29.15126,329,0.54,0.42,2018-10-18,1112,N,nominal,1.0NRT,297.5,1.9,D
45.31274,19.65989,345.7,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,298.2,9.1,D
45.32125,19.58738,336.9,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,297.4,8.1,D
45.47223,20.3184,344.4,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,297.2,7.6,D
45.34224,19.56215,335.9,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,297.8,5.1,D
45.34566,19.56087,343.6,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,299.2,9.7,D
45.60895,20.93699,330.4,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.1,2.7,D
45.67782,21.31815,327.2,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,296.7,2.7,D
45.60699,20.90544,350.5,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,290.1,6.5,D
46.76191,29.44846,346.4,0.56,0.43,2018-10-18,1112,N,nominal,1.0NRT,301.2,12.9,D
46.10218,23.8041,330.8,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,293.9,2.9,D
45.37696,19.39489,325.2,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,293.4,2.4,D
45.44923,19.5659,331.5,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,280.4,5,D
45.77548,21.37989,334.3,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,293,2.9,D
45.4638,19.52332,333.3,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,286.1,11,D
46.68234,27.83586,342.2,0.48,0.4,2018-10-18,1112,N,nominal,1.0NRT,298.4,6.9,D
46.28289,24.46055,331.5,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,295,2.9,D
45.46356,19.42437,340.2,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,294,3.5,D
46.29253,24.50546,329.4,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.3,2.9,D
46.29182,24.5003,327,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.8,2.9,D
46.29586,24.5045,344.3,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.1,2.9,D
46.29515,24.49934,330.6,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,295,2.9,D
46.22752,23.96722,335,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,292.1,2.6,D
45.76456,20.99796,333.8,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,292.1,5.4,D
47.25528,34.6254,338.9,0.32,0.55,2018-10-18,1112,N,nominal,1.0NRT,297.6,2.1,D
45.7742,20.95169,337.7,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,289.2,2.7,D
45.50283,19.3392,337.2,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,293.5,8.9,D
47.28344,34.2706,367,0.62,0.54,2018-10-18,1112,N,high,1.0NRT,301.2,61.8,D
47.28202,34.2702,349.7,0.62,0.54,2018-10-18,1112,N,nominal,1.0NRT,300.1,52.5,D
47.28162,34.26169,303.3,0.62,0.54,2018-10-18,1112,N,low,1.0NRT,306,52.5,D
47.28706,34.26976,344.4,0.62,0.54,2018-10-18,1112,N,nominal,1.0NRT,299,7.8,D
46.47352,25.07379,325.1,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.7,1.4,D
45.86337,20.87444,346.1,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.6,5.4,D
47.01862,29.48177,341.3,0.57,0.43,2018-10-18,1112,N,nominal,1.0NRT,307.5,19.3,D
46.47949,24.62517,333.9,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.7,3.4,D
47.05515,29.48228,329.8,0.57,0.43,2018-10-18,1112,N,nominal,1.0NRT,298.5,5.2,D
45.63651,19.24933,325.5,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,292.6,2.2,D
47.05591,29.47551,337,0.57,0.43,2018-10-18,1112,N,nominal,1.0NRT,300.1,9.6,D
46.48225,24.40943,329.1,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.5,2.1,D
46.07089,21.66135,334.6,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,292.5,3.5,D
46.41483,23.85443,335.2,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,297.6,6.4,D
45.9767,20.93503,356.5,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,297.3,19.2,D
46.54224,24.49328,330.8,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.9,4.9,D
46.54153,24.48813,335.5,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.2,4.9,D
46.02574,21.07868,332.8,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,296.1,2.1,D
45.74079,19.43271,325.9,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,294.7,3.1,D
45.74017,19.40962,346.9,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,296.1,11.6,D
45.7436,19.40832,344.5,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,299.7,23.7,D
47.22693,30.43921,334.8,0.42,0.45,2018-10-18,1112,N,nominal,1.0NRT,300,2.8,D
45.73965,19.32776,327.5,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,295.5,2.2,D
46.6114,24.72029,346.8,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,300,15.1,D
45.77519,19.46041,336.1,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,291.5,3.2,D
45.77419,19.45497,326.9,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,292.5,3.2,D
45.77599,19.46334,325.4,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,288.9,2.7,D
45.77497,19.45792,335.5,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,291.6,2.7,D
46.08291,21.16253,333.5,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,305.5,17.9,D
45.7794,19.46205,326.9,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,287.3,2.7,D
46.0862,21.16139,338.5,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,300,13.7,D
45.92728,20.22957,332.8,0.41,0.37,2018-10-18,1112,N,nominal,1.0NRT,296.3,1.9,D
46.10248,21.11304,345.9,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,297.3,6.7,D
45.79084,19.2882,331.4,0.43,0.38,2018-10-18,1112,N,nominal,1.0NRT,296,1.6,D
46.65701,24.61838,327.1,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.7,2.1,D
46.62965,24.34252,330.8,0.39,0.37,2018-10-18,1112,N,nominal,1.0NRT,294.3,3.3,D
46.57792,23.87608,338.2,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,296.8,3.7,D
46.67456,24.54323,332.7,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,293.9,3.1,D
45.82624,19.1624,328,0.44,0.38,2018-10-18,1112,N,nominal,1.0NRT,291.2,2.9,D
47.62965,34.32426,335.9,0.63,0.54,2018-10-18,1112,N,nominal,1.0NRT,299.3,4.1,D
43.80787,10.4065,327.5,0.38,0.58,2018-10-18,1112,N,nominal,1.0NRT,291.9,2.9,D
45.68328,18.17764,333,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,282.4,12,D
45.68683,18.17621,341.9,0.47,0.4,2018-10-18,1112,N,nominal,1.0NRT,283.1,12,D
46.31985,21.42304,331.4,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,293.9,5.4,D
46.31903,21.41803,333.7,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,297.6,6,D
46.32314,21.42191,332.7,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,296,3.9,D
46.25563,20.97637,330.1,0.4,0.37,2018-10-18,1112,N,nominal,1.0NRT,295.6,4.6,D
46.66127,23.33063,326.2,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,285.9,2.1,D
46.75919,23.96422,325.5,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,292.2,2.1,D
47.35432,28.98423,348.7,0.54,0.42,2018-10-18,1112,N,nominal,1.0NRT,301.4,8.7,D
46.43185,21.60884,326.2,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,295.1,0.9,D
46.36797,21.20156,331.2,0.39,0.36,2018-10-18,1112,N,nominal,1.0NRT,294.8,3.7,D
47.66485,30.54445,356.7,0.42,0.46,2018-10-18,1112,N,nominal,1.0NRT,298.7,24.7,D
47.87014,33.39064,332.3,0.57,0.52,2018-10-18,1112,N,nominal,1.0NRT,298.5,4.5,D
47.66907,30.54381,341.8,0.42,0.46,2018-10-18,1112,N,nominal,1.0NRT,301,24.7,D
47.57569,29.30379,335.1,0.56,0.43,2018-10-18,1112,N,nominal,1.0NRT,300.8,3.2,D
47.66841,30.54688,340.2,0.43,0.46,2018-10-18,1112,N,nominal,1.0NRT,298.4,31.2,D
47.66795,30.54105,287.6,0.42,0.46,2018-10-18,1112,N,low,1.0NRT,304.1,31.2,D
47.86501,33.42968,331.6,0.58,0.52,2018-10-18,1112,N,nominal,1.0NRT,300.9,5.6,D
47.57675,29.30264,337.5,0.56,0.43,2018-10-18,1112,N,nominal,1.0NRT,301.6,5.9,D
47.60913,29.62341,339.4,0.39,0.44,2018-10-18,1112,N,nominal,1.0NRT,298.4,6.8,D
47.58072,29.3018,343.2,0.56,0.43,2018-10-18,1112,N,nominal,1.0NRT,301.3,8.3,D
47.41964,27.64732,337.2,0.49,0.4,2018-10-18,1112,N,nominal,1.0NRT,299.3,3.9,D
47.42334,27.64642,328.9,0.49,0.4,2018-10-18,1112,N,nominal,1.0NRT,297.5,3.9,D
47.97961,34.77717,367,0.33,0.56,2018-10-18,1112,N,high,1.0NRT,313.7,49.9,D
47.87722,32.79209,340.8,0.54,0.51,2018-10-18,1112,N,nominal,1.0NRT,303.5,12.2,D
47.98458,34.77198,345.6,0.33,0.56,2018-10-18,1112,N,nominal,1.0NRT,297.3,49.9,D
47.98499,34.78123,367,0.33,0.56,2018-10-18,1112,N,low,1.0NRT,299.6,79.1,D
47.9943,34.5267,340.4,0.32,0.55,2018-10-18,1112,N,nominal,1.0NRT,297.5,3.6,D
47.76801,30.4076,344.1,0.42,0.45,2018-10-18,1112,N,nominal,1.0NRT,302.4,5.4,D
47.7679,30.40536,343.3,0.42,0.45,2018-10-18,1112,N,nominal,1.0NRT,301.3,3.4,D
47.65026,28.7675,329.5,0.54,0.42,2018-10-18,1112,N,nominal,1.0NRT,297.8,2.6,D
48.08967,34.89915,342.2,0.34,0.56,2018-10-18,1112,N,nominal,1.0NRT,295.7,2.1,D
47.58678,27.67447,326.7,0.49,0.4,2018-10-18,1112,N,low,1.0NRT,300.9,4.5,D
47.70433,28.63168,338.3,0.53,0.42,2018-10-18,1112,N,nominal,1.0NRT,300.4,10.2,D
47.96996,31.40323,330.3,0.47,0.48,2018-10-18,1112,N,nominal,1.0NRT,299.4,4.7,D
47.84932,29.79833,328.3,0.4,0.44,2018-10-18,1112,N,nominal,1.0NRT,297,2.5,D
47.87737,29.59863,327.5,0.39,0.44,2018-10-18,1112,N,nominal,1.0NRT,297,1,D
47.86299,29.39319,328.5,0.57,0.43,2018-10-18,1112,N,nominal,1.0NRT,297.1,5.4,D
48.03593,31.27163,339.3,0.46,0.47,2018-10-18,1112,N,nominal,1.0NRT,301.2,3.3,D
47.87228,29.14317,342.7,0.56,0.43,2018-10-18,1112,N,nominal,1.0NRT,297.7,5.6,D
47.87411,29.14255,337.6,0.56,0.43,2018-10-18,1112,N,nominal,1.0NRT,297.1,8.4,D
47.98146,30.05436,367,0.41,0.45,2018-10-18,1112,N,high,1.0NRT,308.2,18.7,D
47.98192,30.05989,341.7,0.41,0.45,2018-10-18,1112,N,nominal,1.0NRT,304.3,13.6,D
47.92078,29.25665,334.7,0.57,0.43,2018-10-18,1112,N,nominal,1.0NRT,298.6,4.4,D
48.21986,33.08069,339.8,0.56,0.51,2018-10-18,1112,N,nominal,1.0NRT,297.7,4.4,D
48.13925,31.79693,340.6,0.49,0.48,2018-10-18,1112,N,nominal,1.0NRT,301,6.8,D
48.13879,31.79022,340.3,0.49,0.48,2018-10-18,1112,N,nominal,1.0NRT,301.4,6.8,D
48.1433,31.78965,337,0.49,0.48,2018-10-18,1112,N,nominal,1.0NRT,298.1,6.8,D
48.0402,30.3579,338,0.42,0.45,2018-10-18,1112,N,nominal,1.0NRT,298.9,6.6,D
48.02296,30.14871,330.2,0.41,0.45,2018-10-18,1112,N,nominal,1.0NRT,299.6,2.7,D
48.04439,30.35714,352.6,0.42,0.45,2018-10-18,1112,N,nominal,1.0NRT,298.8,6.6,D
48.0271,30.14783,332.3,0.41,0.45,2018-10-18,1112,N,nominal,1.0NRT,298.5,2.7,D
47.95216,29.28938,344.6,0.57,0.43,2018-10-18,1112,N,nominal,1.0NRT,296.7,6,D
48.05232,30.34993,331.8,0.42,0.45,2018-10-18,1112,N,nominal,1.0NRT,300,1.6,D
48.03588,30.15191,329.4,0.41,0.45,2018-10-18,1112,N,nominal,1.0NRT,297.7,3.3,D
47.97623,29.4653,328.4,0.39,0.44,2018-10-18,1112,N,nominal,1.0NRT,297.3,2.7,D
47.98024,29.46438,336.8,0.39,0.44,2018-10-18,1112,N,nominal,1.0NRT,296.7,4.2,D
48.13592,31.19031,338.6,0.46,0.47,2018-10-18,1112,N,nominal,1.0NRT,300.5,4.1,D
47.95393,29.00424,347.3,0.55,0.43,2018-10-18,1112,N,nominal,1.0NRT,299.4,19.7,D
47.77922,27.29606,331.7,0.48,0.4,2018-10-18,1112,N,nominal,1.0NRT,296.9,4.3,D
48.14467,31.18903,331.8,0.46,0.47,2018-10-18,1112,N,nominal,1.0NRT,298.6,4.7,D
48.09088,30.50747,331.5,0.43,0.46,2018-10-18,1112,N,nominal,1.0NRT,299.7,1.9,D
